ID карточки,ID товара,ISBN,Автор,Возраст,Год издания,Голоса,Издательство,Кол-во страниц,Название,Обложка,Переводчик,Редактор,Рейтинг,Серия,Составитель,Тип обложки,Тираж,Формат,Художник,Цена
708256,2400945,9785170821006,Пушкин А.,,2013,0,Родничок Тула,96,Сказки. Сказка о рыбаке и рыбке. Сказка о золотом петушке. Сказка о попе и о работнике его Балде,https://img-gorod.ru/upload/iblock/5c2/5c2e7541bf9aeb496d1fc4bd71fce29f.jpg,,Губанова Г.,0,,,Твердая глянцевая,3000,29 x 21.5 x 1.3,Цыганков Иван Александрович,332
710190,2401810,9785699887873,Пушкин А.,16+,2016,1,Эксмо,640,Капитанская дочка,https://img-gorod.ru/upload/iblock/64c/64c426bff85e53b5e2364ed2a580de7a.jpg,,,5,Шедевры мировой классики,,Дутая,3000,20.9 x 13.2 x 3.2,,353
711868,2402797,9785373058049,Пушкин А.,,2014,0,Олма Медиагрупп,448,"Евгений Онегин. Роман в стихах в десяти главах с пьесой-прологом ""Разговор гнигопродавца с поэтом"" и эпилогом - стихотворением ""Труд""",https://img-gorod.ru/upload/iblock/867/867dc63f215a3288e8f90836cf1e4603.jpg,,,0,Мир в картинках,,Кожа,50,31 x 24.6 x 3.5,,15577
712706,2402680,9785353066675,Пушкин А.,6+,2014,0,Росмэн,128,Руслан и Людмила. Поэма,https://img-gorod.ru/upload/iblock/2a8/2a89ba28f16cb0e9e31d4eaaaa8d4df1.jpg,,,0,В гостях у сказки,,Твердая глянцевая,7000,26 x 20 x 1,,377
712763,2402965,9785000610053,Пушкин А.,16+,2015,0,Искательпресс,162,Повести,https://img-gorod.ru/upload/iblock/cc5/cc55ad7005aa9f048486eddfaa8c27c4.jpg,,,0,Школьная библиотека,,Твердая глянцевая,3000,22.3 x 14.5 x 1,Симанчук А.,149
714241,2404699,9785378139064,Пушкин А.,0+,2013,0,Проф-пресс,48,А.С. Пушкин. Сказки,https://img-gorod.ru/upload/iblock/002/002ee74262adcb78933063d3f6e8320b.jpg,,,0,Сказки Best!,,Твердая бумажная,50000,21.5 x 17 x 0.6,,117
716017,2405281,9785373052252,Пушкин А.,,2014,0,Олма Медиагрупп,448,Пушкин. Избранное,https://img-gorod.ru/upload/iblock/01d/01dd7e411082b51fb28c58643a743095.jpg,,"Бутромеев В. П., Бутромеев В. В.",0,,,Кожа,500,31.2 x 24.5 x 3,,
724820,2408097,9785170844340,Пушкин А.,16+,2014,0,АСТ,318,Дубровский,https://img-gorod.ru/upload/iblock/ed7/ed7c2a00b40cdf0aa874e13fdcb1ccf1.jpg,,Сергеева М. С.,0,,,Твердая глянцевая,4000,20.6 x 13 x 2.6,,40
727548,2409426,9785699690022,Пушкин А.,16+,2014,0,Эксмо,1080,Стихотворения. Поэмы. Евгений Онегин,https://img-gorod.ru/upload/iblock/47d/47d68e4da9b5b4f73fbc6000f2f67b94.jpg,,,0,Флипбук,,Интегральная,,8 x 12 x 2,,
727778,1885465,9785995105480,Пушкин А.,6+,2014,0,Стрекоза,64,Пушкин Сказки,https://img-gorod.ru/upload/iblock/5e1/5e1fa95c1513f69e263b94a80604ee0e.jpg,,,0,Библиотека школьника,,Твердая глянцевая,,21.7 x 14.4 x 0.8,Сухоруков Александр,120
731204,1811513,5830500329,Пушкин А.,,2003,0,Альта-принт,320,Стихи для взрослых,https://img-gorod.ru/upload/iblock/64b/64b3ba252fe8f535e950c734d3498e65.jpg,,,0,,,Твердая бумажная,,,,
732993,48442,9785699329717,Пушкин А.,,2002,0,Эксмо-Пресс,608,Пушкин Стихотворения поэмы драмы сказки,https://img-gorod.ru/upload/iblock/111/111ea32759e2624dcbe3ba0025b23fa7.jpg,,,0,Русская классика,,Твердая бумажная,,,,
737368,2414725,9785904302092,Пушкин А.,,2008,0,ТомСувенир,223,А.С. Пушкин. Сказки (миниатюрное издание),https://img-gorod.ru/upload/iblock/a3a/a3a08f68926797157911986f39ee19a3.jpg,,,0,,,Суперобложка,500,7 x 5.5 x 1.5,,264
737388,2414765,9785906044235,Пушкин А.,,2013,0,ТомСувенир,192,Маленькие трагедии (миниатюрное издание),https://img-gorod.ru/upload/iblock/ace/acefd231586d34a907387600062fbb3b.jpg,,,0,,,Суперобложка,500,7 x 5.5 x 1.3,,264
737389,2414766,9785904302146,Пушкин А.,,2010,1,ТомСувенир,384,Евгений Онегин (миниатюрное издание),https://img-gorod.ru/upload/iblock/d69/d6981b9a006151bbf66125267b1131ff.jpg,,,5,,,Суперобложка,1000,7 x 5.5 x 2.5,,289
737390,2414767,9785904302078,Пушкин А.,,2008,0,ТомСувенир,222,Руслан и Людмила. Поэма (миниатюрное издание),https://img-gorod.ru/upload/iblock/425/42510c72b4ff0b7de625578e0e4d5126.jpg,,,0,,,Суперобложка,500,7 x 5.5 x 1.5,,264
737391,2414768,9785904302085,Пушкин А.,,2009,0,ТомСувенир,192,Стихи не для дам (миниатюрное издание),https://img-gorod.ru/upload/iblock/c85/c85b7c157dad5173becf1bfc919c4e62.jpg,,,0,,,Суперобложка,500,7 x 5.5 x 1.4,,264
737392,2414769,9785904302061,Пушкин А.,,2014,0,ТомСувенир,224,"""Мой Пушкин"". Сборник стихов (миниатюрное издание)",https://img-gorod.ru/upload/iblock/bc6/bc6c4b1354c804f7352916764929b0ee.jpg,,,0,,,Суперобложка,500,7 x 5.5 x 1.6,,264
737393,2414770,9785904302641,Пушкин А.,,2009,0,ТомСувенир,160,Пиковая дама (миниатюрное издание),https://img-gorod.ru/upload/iblock/340/34088fbc7072f75acfe291f3503ab05b.jpg,,,0,,,Твердая глянцевая,500,7 x 5.5 x 1.2,,264
737672,2415356,9785389075320,Пушкин А.,12+,2014,4,Азбука СПб,352,Евгений Онегин,https://img-gorod.ru/upload/iblock/90d/90dfb818403b21c84a08ed01901f4053.jpg,,,3,Азбука-классика. Школьная библиотека,,Твердая глянцевая,5000,20.6 x 13 x 2,,142
741194,2416466,9785699564484,Пушкин А.,16+,2014,0,Эксмо,704,Александр Пушкин. Полное собрание прозы в одном томе,https://img-gorod.ru/upload/iblock/180/180a4bda7af0971a0b39fd5acdf4d96a.jpg,,,0,Полное собрание сочинений,,Твердая бумажная,3100,21.8 x 14.4 x 3.35,,556
742341,2416810,9785378115839,Пушкин А.,0+,2014,0,Проф-пресс,128,А.С. Пушкин. Сказки,https://img-gorod.ru/upload/iblock/4d2/4d20ffa0f203b0d98841657d2a92bee2.jpg,,,0,Лучшие стихи и сказки,,Твердая бумажная,5000,25.5 x 20 x 1.2,Кравец Юрий,
744893,2151453,9785740608728,Пушкин А.,,2007,0,Янтарный сказ. Калининград,780,Пушкин Собр. сочинений 3тт,https://img-gorod.ru/upload/iblock/66a/66adefc72b58a008049812b420286e05.jpg,,,0,,,Кожа,,22 x 15.5 x 5,,
745849,2210336,9785779318013,Пушкин А.,,2009,0,Белый город,128,Пушкин Сказки,https://img-gorod.ru/upload/iblock/120/12096cb19fd383677b8d47f7faff6922.jpg,,,0,,,Твердая глянцевая,,27 x 20.2 x 1.4,,263
746084,2419600,9785040894277,Пушкин А.,16+,2017,2,Эксмо,544,Александр Пушкин. Стихотворения. Сказки. Поэмы,https://img-gorod.ru/upload/iblock/dde/dde4985311c38dd5a45648e8e951d77c.jpg,,,2,Библиотека всемирной литературы,,Суперобложка,6000,20.7 x 13 x 2.7,,353
746930,2420006,9785699727087,Пушкин А.,16+,2017,0,Эксмо,544,Стихотворения. Сказки. Поэмы,https://img-gorod.ru/upload/iblock/87e/87ec950b2a094e1e80d205d296c9d926.jpg,,,0,Шедевры мировой классики,,Дутая,2000,20.6 x 13.2 x 2.9,,353
747470,2420410,9785699728510,Пушкин А.,12+,2014,0,Эксмо,128,Повести покойного Ивана Петровича Белкина,https://img-gorod.ru/upload/iblock/5ef/5efcca331efb05ec1ca5826eea758f8b.jpg,,,0,Классика в школе,,Твердая глянцевая,4000,20.6 x 13 x 1,,127
748710,2421083,9785779342964,Пушкин А.,6+,2014,0,Белый город,82,Руслан и Людмила. Поэма,https://img-gorod.ru/upload/iblock/530/5301478d49dce06bd2f15c89597b3980.jpg,,,0,,,Мягкая глянцевая,,29.2 x 22.5 x 0.55,Корольков В. А.,
749642,2421988,9785445304777,Пушкин А.,,2014,0,Лениздат,160,Борис Годунов,https://img-gorod.ru/upload/iblock/280/280e7f6e86de1b080b7b99085ae261e6.jpg,,,0,Лениздат-классика,,Твердая бумажная,2000,18.8 x 12.8 x 1.3,,162
749650,2421996,9785445304906,Пушкин А.,,2014,0,Лениздат,320,Капитанская дочка. Избранная проза,https://img-gorod.ru/upload/iblock/ed3/ed3a7f9b70188b90523a417a19a96b95.jpg,,,0,Лениздат-классика,,Твердая бумажная,2000,18.8 x 12.8 x 1.8,,
749651,2421997,9785445304449,Пушкин А.,,2013,0,Лениздат,192,Сказки,https://img-gorod.ru/upload/iblock/760/7603d7c95231cd267e5b63e24fbab733.jpg,,,0,Лениздат-классика,,Твердая бумажная,2000,18.8 x 12.8 x 1.6,,162
749652,2421998,9785445304494,Пушкин А.,,2013,1,Лениздат,352,Руслан и Людмила. Поэмы,https://img-gorod.ru/upload/iblock/10f/10f15f699abce1c9e18434986c56f799.jpg,,,5,Лениздат-классика,,Твердая бумажная,2000,18.8 x 12.8 x 1.8,,
755726,2020333,9785955511238,Пушкин А.,,2004,0,Дрофа-Плюс,64,Пушкин Стихотворения,https://img-gorod.ru/upload/iblock/e5d/e5d5090bd9423f9caa602adbc41fc9b2.jpg,,,0,Внеклассное чтение,,Мягкая бумажная,,,,
758000,2426994,9785373058001,Пушкин А.,,2014,0,Олма Медиагрупп,448,"Евгений Онегин. Роман в стихах в десяти главах с пьесой-прологом ""Разговор книгопродавца с поэтом"" и эпилогом - стихотворением ""Труд""",https://img-gorod.ru/upload/iblock/ada/adaae034e541c34f43a3143d9b0628bc.jpg,,"Бутромеев В. В., Бутромеев В. П.",0,,,Кожа,350,31.1 x 24.3 x 3.1,,
758567,2426961,9785373044196,Пушкин А.,0+,2013,0,Олма Медиагрупп,96,Сказка о царе Салтане,https://img-gorod.ru/upload/iblock/c1c/c1cc46bfde0cae5fdbb446a6972b7413.jpg,,,0,Сказочная страна,,Дутая,4000,26.1 x 19.8 x 1.1,Канивец Татьяна,
759082,2427094,9785378012213,Пушкин А.,0+,2014,0,Проф-пресс,,Сказка о рыбаке и рыбке,https://img-gorod.ru/upload/iblock/4c9/4c9a1b71b7402a7963e142959b898943.jpg,,,0,,,Картон,5000,22 x 15.9 x 0.5,,33
759095,2427107,9785378146635,Пушкин А.,0+,2014,0,Проф-пресс,128,Три девицы под окном...,https://img-gorod.ru/upload/iblock/7a0/7a0be23579317f57c44108a7af3c3e0c.jpg,,,0,Любимые сказки,,Твердая глянцевая,10000,25.5 x 20.3 x 1.3,Кравец Юрий,181
761366,2429016,9785917613345,Пушкин А.,,2014,0,Никея,256,Александр Сергеевич Пушкин. Повести,https://img-gorod.ru/upload/iblock/ae3/ae3de8e44aca8c8483b11e85138564db.jpg,,,0,Классика русской духовной прозы,,Мягкая бумажная,10000,18 x 11.5 x 1.4,,91
762809,2430010,9785699747382,Пушкин А.,12+,2014,0,Эксмо,256,Стихотворения. Поэмы,https://img-gorod.ru/upload/iblock/ea5/ea511594219bdb3e12617c03e0da7f1c.jpg,,Розман Н.,0,Классика в школе,,Твердая глянцевая,3000,20.6 x 13 x 1.55,,127
763021,2430151,9786094561726,Пушкин А.,6+,2014,0,СЗКЭО СПб,23,Сказка о рыбаке и рыбке,https://img-gorod.ru/upload/iblock/063/0630dec8f7b7a18adb0799ec8ead1fc6.jpg,,,0,Золотой век книжной иллюстрации,,Мягкая глянцевая,,31 x 24 x 0.4,,146
765018,2431015,9785906044297,Пушкин А.,,2014,0,ТомСувенир,224,Полтава. Поэма. Кавказский пленник. Повесть,https://img-gorod.ru/upload/iblock/143/1436919079dc83538c7707fcb5b2d3a0.jpg,,,0,Жизнь замечательных людей. Биографическая библиотека Ф. Павленкова,,Суперобложка,500,7.1 x 5.5 x 1.8,,264
766156,2431857,9785386055387,Пушкин А.,,2013,0,Рипол-Классик,48,Золотая коллекция для детей. Том 5. Сказка о царе Салтане,https://img-gorod.ru/upload/iblock/ac3/ac36bb3afb81fbfd6fa58e0c33334407.jpg,,,0,Золотая коллекция для детей,,Твердая глянцевая,44800,29.5 x 22 x 0.7,,
766489,2431718,9785871075807,Пушкин А.,0+,2014,0,Комсомольская правда,43,Сказка о золотом петушке. (+DVD Сборник мультфильмов 1965-1969. Выпуск 3: Сказка о золотом петушке. Хочу бодаться. Винни-Пух. Крокодил Гена),https://img-gorod.ru/upload/iblock/a65/a6500cad843e584d3438e532fda38a55.jpg,,,0,Золотая коллекция мультфильмов,,Твердая глянцевая,,13 x 14.5 x 0.8,,
766500,2431729,9785871075692,Пушкин А.,0+,2013,0,Комсомольская правда,43,Сказка о рыбаке и рыбке. (+DVD Сборник мультфильмов 1950-1954. Выпуск 2: Сказка о рыбаке и рыбке. Сказка о мертвой царевне и о семи богатырях),https://img-gorod.ru/upload/iblock/444/444bf349e32c872e1dc74e1accb2ab1b.jpg,,,0,Золотая коллекция мультфильмов,,Твердая глянцевая,,13 x 14.5 x 0.8,,158
767202,2432200,9785871072400,Пушкин А.,,2012,0,"Амфора, ООО",238,Великие поэты. Том 1. Пророк,https://img-gorod.ru/upload/iblock/0a5/0a55244d06b772b570f8cbc16739ac5c.jpg,,,0,Великие поэты,,Твердая бумажная,181080,18.5 x 11.2 x 1.5,,
767759,2432911,9785699743810,Пушкин А.,16+,2014,1,Эксмо,384,Александр Пушкин. Избранное,https://img-gorod.ru/upload/iblock/23b/23b0ac3a96167c629f150752db5b7bed.jpg,,Розман Н.,5,Всемирная библиотека поэзии,,Твердая бумажная,2000,17 x 11.5 x 2,,229
767783,2433122,9785000130360,Пушкин А.,,2014,0,Школьная Книга,52,"Дошкольная программа. Младшая, средняя, старшая и подготовительная группы. Стихи, сказки",https://img-gorod.ru/upload/iblock/8f8/8f823d825a92275bbd7d0c6c030286a5.jpg,,Шестернина Н. Л.,0,Программа Счастливый ребенок,,Мягкая глянцевая,3000,21.4 x 16.8 x 0.5,Кудрявцева Наталья Юрьевна,70
767953,2433127,9785445303725,Пушкин А.,,2014,0,Лениздат,160,Борис Годунов,https://img-gorod.ru/upload/iblock/7d7/7d72d238eff295e0d10b0daa259fd2b5.jpg,,,0,Лениздат-классика,,Мягкая бумажная,4000,18 x 12 x 1,,116
769201,2433680,9785699751440,Пушкин А.,12+,2014,0,Эксмо,256,Капитанская дочка,https://img-gorod.ru/upload/iblock/054/054829ce285866d552c2ae37efb0aa7c.jpg,,,0,Классика в школе,,Твердая глянцевая,3000,20.5 x 13 x 2,,136
